"ID","CHURN","AUTRE_ABONNEMENT","ANCIENNETE","CATEGORIE_OFFRE_M1","STATUT_RC_M1","STATUT_TRAFIC_M1","STATUT_FACT_M1","STATUT_TRAFIC_M2","STATUT_RC_M2","STATUT_FACT_M2","VOL_DATA_M1","MONTANT_FACT_HT_M1","VOL_DATA_M2","MONTANT_OM_HT_M2","MONTANT_FACT_HT_M2","VOL_TOT_DATA_KO_M1","VOL_TOT_VOIX_M1","CONSO_M1","VOL_TOT_DATA_KO_M2","VOL_TOT_VOIX_M2","CONSO_M2"
"59447763","0","0","5- 18Mois","B2C","0","1","0","1","1","0","15587.56588359","0","41554.778591422","8264.4628099174","0","3015730.6728516","378.01666666667","3699.5","1312957.9726562","295.18333333333","3500"
"71221278","0","0","2- 06Mois","B2C","0","1","0","1","1","0","67635.82734","0","25220.049191","8264.4628099174","0","6305513.6025391","1034.6833333333","10000","6923199.4013672","1452.2833333333","14000"
"47473893","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","337739.836","0","265693.32490155","24793.388429752","0","0","0","0","0","0","0"
"32281787","1","1","7- 25Mois+","B2C","0","1","0","0","0","0","0","0","0","0","0","72158289.579102","843.36666666667","38117","56467964.770508","1404.7666666667","20991.97"
"64263897","0","1","4- 12Mois","B2C","0","1","0","1","1","0","249769.5835","0","173897.66237889","0","0","397048.88378906","19.866666666667","0","48548.35546875","0.65","5100"
"67160284","0","0","3- 09Mois","B2C","0","0","0","0","0","0","0","0","0","0","0","25501753.613281","408.58333333333","15000","19583122.707031","593.08333333333","18405"
"33836402","0","0","7- 25Mois+","B2C","1","1","0","1","1","0","125047.7291","0","102719.639722","0","0","11096527.365234","825.43333333333","10500.75","8421983.7949219","2133.2","11362.25"
"56901408","0","1","6- 24Mois","B2C","0","0","0","1","0","0","0","0","164712.36087734","0","0","27049309.610352","896.23333333333","22912","32042374.200195","1102.6333333333","10844"
"57166466","0","0","6- 24Mois","B2C","0","1","0","1","1","0","314777.4638","0","196038.63312059","20661.157024793","0","22308765.510742","741.45","15538.94","22444231.554688","310.66666666667","10258.61"
"72142445","1","0","1- 03Mois","B2B","0","1","0","1","1","0","4333.8951597875","0","29396.789196213","0","0","11461060.495117","3111.9833333333","13795.75","5752171.9052734","3231.2166666667","11502.75"
"72902296","0","0","1- 03Mois","B2C","0","1","0","1","1","0","34152.1973421","0","16423.6876","0","0","5441126.5996094","34.666666666667","6614","13180332.425781","28.016666666667","16948"
"49242466","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","24933019.572266","49.766666666667","15850","34528693.585938","66.883333333333","15948.84"
"51911591","0","0","7- 25Mois+","B2C","1","1","0","1","1","0","486790.6376","0","396576.8905","0","0","19043147.989258","971.28333333333","20000","27686839.395508","899.38333333333","53650"
"65154683","0","1","4- 12Mois","B2B","0","1","0","1","0","0","376.4026939","0","364701.1548","0","0","30872991.941406","497.75","9000","17715745.518555","439.81666666667","20450"
"47652489","0","0","7- 25Mois+","B2C","1","1","0","1","1","0","33395.5379078","0","18812.213458","0","0","30815292.652344","2738.05","10000","17156616.428711","2701.4333333333","17185.87"
"45900771","0","1","7- 25Mois+","B2C","0","1","0","1","1","0","66430.8942675","0","52802.2565916","14049.586776859","0","23994640.746094","4044.7666666667","20360","14544750.509766","4865.6","22025.97"
"66469772","0","0","3- 09Mois","B2C","0","1","0","1","1","0","50534.77997","0","13112.516847","4132.2314049587","0","7670915.1298828","816.5","9301.37","418476.11914062","322.3","3450"
"64701918","0","0","4- 12Mois","B2C","0","1","0","1","0","0","110.016049488","0","128.0844708","0","0","3578316.0068359","1737.7","11449.25","4698620.2402344","1203.8","8500"
"45948903","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","452120.700088","0","377257.32273492","24793.388429752","0","0","0","0","0","0","0"
"31095513","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","144793.35432","0","157876.11113","0","0","33773798.830078","1078.7333333333","10694.1","24388730.711914","687","7556"
"64208252","1","1","4- 12Mois","B2C","0","1","0","1","1","0","25605.292808034","0","0.100919724","0","0","8547948.4667969","45.7","10000","3977567.2705078","57.15","7277.75"
"53407347","1","0","7- 25Mois+","B2C","0","1","0","1","1","0","81305.080470855","0","39617.1066","14049.586776859","0","7992605.7832031","502.71666666667","18500","5732633.5966797","514.26666666667","9000"
"64237784","0","0","4- 12Mois","B2C","0","1","0","1","0","0","45.4493084","0","121.1563453","0","0","64405181.022461","807.03333333333","29450","75937994.098633","860.91666666667","36432"
"35215704","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","94155.47255","0","19022.35046316","4132.2314049587","0","31488579.369141","1425.8666666667","9000","15909770.631836","1463.8666666667","17600"
"60541074","1","0","5- 18Mois","B2C","0","1","0","1","0","0","0.2875576","0","1.04955768","0","0","1315703.8515625","1360.4666666667","7050","503640.87890625","1637.3666666667","7032"
"35893134","0","1","7- 25Mois+","B2C","1","1","0","1","1","0","215093.3875","0","98018.249865","0","0","10393279.229492","636.16666666667","12677.25","10893241.083984","934.01666666667","18926"
"46373530","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","327544.40046248","0","295445.03592171","28925.619834711","0","17601162.086914","230.78333333333","12185","28206414.646484","211.95","11306"
"68842307","1","0","3- 09Mois","B2B","0","1","0","1","0","0","518.426777","0","57277.7080304","0","0","0","0","0","0","0","0"
"61409629","0","0","5- 18Mois","B2C","0","1","0","1","1","0","318215.78895159","0","369135.0344","24793.388429752","0","7807318.9111328","128.86666666667","6570","1445532.0644531","124.1","4805"
"60882345","0","0","5- 18Mois","B2C","1","1","0","1","1","0","274455.93201678","0","97258.127586566","0","0","9650184.2324219","1237.2166666667","16725.02","23313322.600586","1400.7666666667","24833.97"
"46711331","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","82029.46639287","0","189194.991","0","0","14476446.422852","1230.4333333333","23455.84","13461924.811523","1505.7666666667","21801.01"
"50649125","0","0","7- 25Mois+","B2C","1","1","0","1","1","0","468779.06123","0","286404.0298","0","0","6468709.6435547","932.56666666667","0","9931983.2412109","520.28333333333","0"
"70623049","0","1","2- 06Mois","B2C","0","1","0","1","1","0","207591.48209","0","176999.80785","24793.388429752","0","12326160.554688","445.61666666667","22853","6911233.3378906","515.35","9800"
"43039369","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","17.7757864","0","13.82581143","0","0","11908608.102539","690.31666666667","10500","2060816.5390625","539.66666666667","6007.5"
"61736961","0","0","5- 18Mois","B2C","0","1","0","1","1","0","240898.24234","0","223416.5038","28099.173553719","0","24411700.623047","663.11666666667","6110","23956776.9375","854.68333333333","7450"
